uid,wid,date,content
1824301624,4474826372472410,2020-02-22,【英国Offer社科类】我再来报两个offer，顺便求一个选校建议offer：UCL-BuiltEnvironment:SustainableHeritagetl:11.30收到Portalavailable的信息2.18offerKCL-WorldHistory&Culturetl:11.27开始审理12.18offerbg:中外合作大学国际学专业西班牙语为二外；无语言申请（因为雅思口语分没到就没加了）；大三英国交换一年；预计二等一学位；三次校奖学金，四段实习加上之前拿到的LSE-HistoryofInternationalRelations，申请季到此就结束啦。这三所学校的确让我很纠结，所以想来问问大家的意见，如果能得到一点LSE和UCL这两个专业的就读体验，就更好啦！麻烦大家了～
1824301624,4474826083774444,2020-02-22,【英国Offer理工科】顺便求选校建议offer：布里斯托advancedmicroelectronicsystemsengineering曼大communicationandsignalprocessing曼大比较出名又是大城市但是曼大的弱电好像不太好然后不知道曼大有没有中国企业来招聘布里斯托城市我也很喜欢学校附近好像还有很多企业但学校整体不太出名打算以后回国发展求求大家给个建议8bg：双非一本理工类大学87.5奖学金若干一份实习无雅申
1824301624,4474826619811178,2020-02-22,【英澳港申请】顺便求选校背景：末流211，均分81，会计专业。四年地方银行工作经验。offer：埃克塞特accounting、澳大利亚的Queenslandtesol莫那什tesol，香港的港理工Mcsaccountancy1.5年拒信：Bristolaccounting格拉斯哥tesolnewcastletesol谢菲尔德accounting伯明翰tesol埃克塞特tesol在等中：利兹tesol、newcastle的accounting、约克accounting马上理工就要截止留位费了，现在在纠结中，这四个offer中哪个会比较好？谢谢大家的建议！
1824301624,4474825726821438,2020-02-22,【英澳申请】报个拒录攒人品这个申请季真的太惨了bg:野鸡中外合办63无雅拒:爱丁堡languageeducationtl:11.21－1.17理由均分低录:墨尔本tesol这个8.八月的某天太久远了-1.17等:kcltesol问下kcl是不是会默拒的主tesol11.21交材料11.22下笔试11.27上交上了笔试以后再也没有下文了这应该是默拒了吧毕竟之前有学姐经历了默拒ucltesol11.21－杜伦tesol11.25左右-专业英语另外想问大家这剩下offer还得等多久是不是已经凉了我已经打算补申了
1824301624,4474824442954934,2020-02-22,"【英国Offer环境类】顺便求个择校建议爱丁堡的environment&development和曼大的pollutionandenvironmentalcontrol,感觉曼大专业强，但是爱丁堡的排名高一些bg：双非环境科学专业gpa3.1+雅思6.5（6）很纠结因为爱大3月底就要交留位费了，如果要去爱大还要申请10周语言班。"
1824301624,4474824342513850,2020-02-22,如何有效规划1万多字毕业论文，转需~
1824301624,4474823768521299,2020-02-22,雅思托福GRE写作。转参考~
1824301624,4474823461697008,2020-02-22,【英国Offer格拉】博主我来报个英国格拉斯哥大学的研究生offer，专业是PlaywritingandDramaturgy，申请周期2.6-2.21。BG：双非艺术类院校，均分88，无雅申。con均分85，雅思6.5（6.5）。希望能帮助到其他的同学，愿大家的留学路顺利！！！
1824301624,4474823079810962,2020-02-22,【英国OfferUCL】Cook老师好，想求个就读体验背景：双非医科大学，均分86，各种校奖，香港理工的暑校，三年三甲医院工作经验，相关资格证书offerUCLhealthandsociety:socialepidemiology
1824301624,4474822937928275,2020-02-22,【英国Offer统计学】希望能给大家一定参考，顺便求一下择校建议！offer:爱大sds11.182.20con:806.5/6sor11.182.20con:806.5/6曼大statistics11.182.21con:826.5/6inwriting，其余5.5格拉斯哥statistics11.1812.10con:806.5/6拒：华威statistics等：伯明翰谢菲利兹（全是statistics后两个是2月加申应该不会等了）bg：70+农业类211统计学3.71/4.588.92无雅申一些建模小奖一次奖学金一堆志愿者现在就是语言没达到语言班要求，并且爱大语言班4.10就截止了，方的一批希望大家都能拿到满意的offer！
1824301624,4474823235387015,2020-02-22,【英国OfferUCL】求大家给一点择校建议想考虑花费专排和就业各方面的因素【offer】UCLMscspecializedTranslation（scientific，technicalandmedical）7.5/6.5了解到的ucl这个专业的信息比较少，现在不能考雅思有可能要去读语言班爱丁堡tesol杜伦tesol7【bg】211英语专业877.5/6编辑实习教育实习
1824301624,4474824157875777,2020-02-22,【美国Offer】叔，帮同学报个美帝offer.钢铁直男不太用微博且找不到组织，帮他蹲一下康奈尔的新生群。录cornell-MechanicalEngineeringbg:本科top20的985，托福106，GRE323/3.0，绩点3.8之前还被JHU录了，求康奈尔的新生群或者同专业群！！！单身帅气学霸小哥找不到组织麻烦大家捞捞我！！！有组织的可评论可私戳
1824301624,4474822451045690,2020-02-22,【英国Offer-教育类】给大家发个择校参考吧前6个是中介申的，ucl后来中介加申的，后面两个自己不甘心DIY的，给大家做个参考吧，自己可能在制定选校的时候研究的不够，也没太上心，大学也没有规划好，雅思也没考出来现在蛮后悔的，给大家做个参考吧，攒个人品，大家一定要提前规划！！！
1824301624,4474821771806333,2020-02-22,【英国Offer】顺便求选校收到了新offer南安普顿mediamanagement伯明翰filmandproduction利兹societycultureandmediaBG：双非一本均分84雅思7（6）新闻传播目前冲伯明翰均分不够也没有课了有没有什么更好的办法另外也没有搜到任何关于伯明翰这个专业的信息或者学长学姐
1824301624,4474816637306128,2020-02-22,转发微博
1824301624,4474749683888933,2020-02-22,【英国】仅供参考，具体以自己和学校联系的消息为准。知识点回顾：1.CAS=签证函，unconOffer=无条件录取通知书。2.简单来说，联合CAS需要双证+最终成绩单才能申(应届生比较赶)，你能拿到联合CAS就可以用非UKVI雅思做签证，因为语言+正课的签证一次性打包给你了3.反之拿不到联合CAS就要用UKVI雅思成绩单来做签证，之后语言班结束还要续签英国签证。4.另外有些英国学校比较任性，就算你双证交了也不一定给你联合CAS，因为联合CAS给不给具体是学校自己决定的，所以自己要早点邮件咨询。
1824301624,4474819246865200,2020-02-22,【英国拒信LSE】背景：末段985本科，法学91，辅修新闻学87，托福10510所Top3的985之一在读法律硕士学校和专业：LSE-MScinMediaandCommunications(DataandSociety)时间线：12.8提交材料-12.20下ID-2.21拒信因为只交了一份申请，所以申请季到此为止了。一直很想读传媒相关的专业，可惜未能如愿。
1824301624,4474820898689625,2020-02-22,【英国Offer金融经济类】Cook叔～报几个offer顺便求个选校建议!感谢～offer:杜伦finance(10月中-12月中）华威wbsbaf（10.22-1.30）kclfinance(10.22-12.7)曼大MAeconomics(10.31-12.12)爱丁堡经院economics(finance）（10.22-12.16)rej:爱丁堡商院bankingandrisk（12.9-2.13）主要在纠结爱宝的经济学和kcl的finance求求大家给点建议呜呜呜！！感谢！！bg:本科经济学3.7/4.0雅思7.0（6.5）澳门本一些水实习和社团经历奖学金
1824301624,4474819691301184,2020-02-22,【英国Offer】Offerreceived:SOASGlobalcreativeandculturalindustriesKCLartsandculturalmanagement12/03等待offer中：LSESocialandpubliccommunication1/17UCLcreativeandcollaborativeenterprise1/17WarwickCreativeandmediaenterprises12香港中文大学Culturalmanagement1/18背景华威大学21哲学心理学
1824301624,4474709749710407,2020-02-22,【英国拒信】学生：Cook叔报个拒信，华威af，预料之中，BG湖南985，均分87，雅思7（6），G680，1.8-2.20，现在只有一个伯明翰的IM的offer。顺便求问一下大家觉得我这背景想去kclaafm有希望吗？有没机会录啊...现在感觉曼大af肯定也不会要我的，布大也满了...怎么办
1824301624,4474712266678850,2020-02-22,【英国Offer建筑专业】Cook叔！终于轮到我这个卑微的渣渣来报offer攒人品了！希望可以等到曼大背景：学校排名120的双非一本，Gpa3.4/4，雅思7（6.5），建筑专业，申请之初脑子发热觉得想要学策展类，所以把策展的专业先给投出去了后来突然发现我还是想学建筑类的，所以申请了曼大和谢菲的城市规划～今天谢菲下了unconoffer啦，开心死了，曼大还在等但是安心多啦，每次夜里睡不着就会翻您微博看大家发的offer（ps:策展专业投出去的学校利兹，莱斯特，纽斯卡尔竟然allin了，我也是惊呆了哈哈哈，利兹的策展还在除夕夜给我来了一个面试我也在您微博找到有同学之前分享的这个专业面试经验）总之超级感谢您的博，希望大家都要加油！都会有好消息哒
1824301624,4474719816463750,2020-02-22,【英国申请】2封拒信攒人品&求大家建议BG：广东211，财务管理3.7+，普雅6.5（6），三等奖学金，志愿者，将近两年会计工作经验。拒：布大经济学（1.22-1.28秒拒），华威行为经济学（1.24-2.11无理由拒），一脸懵逼不知为何等：爱大经济，曼大经济可能是bg太差了吧，或者是定位不好，感觉2020出不去了。。。而且现在的雅思考情，短期内UKVI应该出不来感觉要失学目前想试着投一下华威经院其他专业，求一些建议，这样做是否是无用功，浪费，被拒可能性大吗？还是先Argue呢？或者有什么其他的院校专业建议呢？谢谢感恩！谢谢
1824301624,4474724849508053,2020-02-22,【英国Offer理工科】cook叔，我来求个择校建议背景浙江双非网排200+均分84offer：1.谢菲尔德advancedcontrol2.曼大advancedcontrol3.南安system，controlandsignalprocessing现在比较纠结曼大和南安，曼大的课程安排真心不喜欢，而南安课程设置不错，ecs实力也很强，且可以选修ml或cv，个人也打算未来找互联网相关的工作，但是南安的综排有点低，希望求下大家的建议。顺道想问下南安ai接受跨专业申请么，比如自动化，有点想加申
1824301624,4474707238138231,2020-02-22,【英澳申请】本科：top20985政治转传媒均分不到85无雅申Offer:悉尼大学：mediapractice(10.23-11.2)KCL:digitaleconomy(11.8-11.11推荐信-2.9)华威：icbp(11.8-2.12)拒信：KCL:digitalasset&mediamanagement(11.8-1.25)曼大：ifr(11.10-1.31)还在等：爱宝：digitalsociety回国工作，求一个选校建议（KCL专业是第一年开设我好秃）以及现在加申NTU的mme还有没有可能（中文授课对就业影响真的很大吗？
1824301624,4474694650915886,2020-02-22,"【英国Offer法学类】Cook叔你好，目前来了几个offer想听下大家建议。华威llm国际商法，tl：十一月底-1.16。利兹llm国际商法，tl：1.6-1.29。悉大Masterofbusinesslawtl：12月中旬-1.10。等ucl,曼大,格拉。bg211均分83.6，法学经济学双学位。谢谢~"
1824301624,4474689617456768,2020-02-22,【英国Offer】报个offerOffer：cassmgttl：2.7推荐信-2.20bg：英本2:1con：2:1求offerholder群
1824301624,4474687105172296,2020-02-22,【英国Offer布大】报一个超级超级超级冷门的offer吧感觉全网只有我一个的亚子布里斯托的digitalhealthbg98582.8计算机相关专业等了快三个月昨天下的offer不知道申这个专业的人全网有没有十个人
1824301624,4474684584651930,2020-02-22,【英国Offer】求择校建议BG某武汉五院四系专业：法学均分：84.46目前收到的offer：布大，QM我目前只考了普通雅思，到达了QM的语言要求，目前收到QM和曼大的offer，都是知产专业的，曼大学校好但是QM专业好，而且我要是去曼大还得考雅思，请问各位是怎么选择的呢？谢谢！
1824301624,4474682067131858,2020-02-22,【英国OfferTESOL】杜伦tesol的offertimeline：9.20-2.20一本院校的独立院校（三本）本科会计学雅思7.5（6.5）还有BEC中级证书、奖学金等等con了均分82
1824301624,4474679550738625,2020-02-22,【英国申请】老师投个拒录情况积攒人品bg：15左右985财务管理专业gpa3.8（均分89+）雅7/6g690拒：华威af爱宝af录：巴斯af等：kclaafmnusmgt还有g5三所觉得没戏了想问问大家巴斯怎么样，不知道该gap还是选择去巴斯
1824301624,4474717299568323,2020-02-22,【英国Offer】叔，报一个格拉斯哥文创的offer，11.15-2.14，con雅思6.5(6)，均分75。顺便想问一下大家，我现在申kcl的cci还有希望吗官网貌似截止是三月底，但是中介说现在都招满了没啥希望不给我投，只能自己投了有无有经验的同学这么晚投过王收到offer的....谢谢大家！本科背景是985中国史，均分87
1824301624,4474564031525465,2020-02-22,【长沙】猪油拌粉比这个粉还要宽点，旅游吃，不必刻意找，去冬瓜山吃夜宵，顺道丹丹热卤来一碗，去学院街吃金记糖油坨坨，对门就是大脑壳，隔壁是毛坨子，也可以吃拌粉，凉菜别点。逛太平街，盛香亭也能吃，当然你如果在长沙读大学，舍得跑，也可以去找文星桥的肖胖子猪油拌粉，1天200份，卖完就关门。
1824301624,4474549905260941,2020-02-21,HumanComputerInteraction专业，感谢投稿~
1824301624,4474549665531679,2020-02-21,KCL申请时间线大汇总，转参考~
1824301624,4474549423040972,2020-02-21,GRE首战332备考攻略，转需~
1824301624,4474546638213880,2020-02-21,英国留学Vlog曼彻斯特大学研究生篇，感谢投稿~
1824301624,4474544029024594,2020-02-21,"【英国申请帝国理工学院】给大家报个offer,主要是想告诉大家ic的二志愿一定要好好选，并且第一志愿拒绝之后二志愿ps赶紧要补。tl大概是十一月初交的ic,一志愿iem,二志愿im十一月底一志愿面试，一月初一志愿拒信。收到拒信后第二天赶紧给小蜜发邮件把二志愿ps补了。然后一月底收到的二志愿面试邀请，2.20二志愿offer我的情况是lsegmim和misdi拒，ucl能源经济拒，本来以为g5要拒完了没想到ic来了。想发这个就是告诉大家不要因为拒信就否定自己!事实是在英国拒我之后我美国就收了四个offer,所以大家真的不要因为拒信就觉得自己一无是处!还有ic商学院iem陆本除非有很牛的创业经历千万不要申!!!大坑简直是"
1824301624,4474544280807498,2020-02-21,【英国offerTesol】Cook叔，想求个大家的选校建议～都是Tesol专业offer：格拉斯哥11/22-2/20con均分80华威11/22-2/20con均分81利兹11/22-1/22con均分75（TesolStudies）巴斯11/23-12/2con均分80rej：伯明翰11/23-1/26无理由拒爱丁堡11/22-2/15相关课程不够（现在还剩ucl没有音信，不抱希望，当时就是投来碰碰运气的）bg：语言类211，小语种专业，3.16/4(81.6)，雅思7.5(6.5)。校内奖学金两次，中学实习教育机构实习支教活动若干，英语专四不知道格拉、华威、利兹该选哪一个我看过这三个学校的课程设置，我比较喜欢格拉斯哥的课程，它的教育排名也高；华威的综排真的好香，但是教育学排名不高，而且位置有点村；利兹这个城市我又很喜欢...我准备毕业后去私立学校（本科专业受限无法去公立）或者雅思机构。感觉综合排名高的学校在国内认可度更高（但好像qs50-100的差别又不是很大？）好纠结，不知道该追求专业排名还是追求综合排名
1824301624,4474543601157463,2020-02-21,【英国签证】学生：Cook叔，我男朋友已经成功拿到布鲁内尔的汽车工程专业offer了。但是他的雅思成绩不好并且他参加的雅思考试并非ukvi而是普雅。我们问学校是否用普雅可以申请语言，毕竟他已经毕业了，学校说只可以给他ShortTermStudyVisa，然后让他回国办理Tier4，而且学校里回复说时间足够。我们检查了语言班结束是9.11，而offer里写着registrationdate是9.14我看来这根本来不及奇怪的是官网写着的开课时间是10月，并且没有具体到某一天。难道Tier4签证不能在英国签嘛？谢谢广大网友解答！！！
1824301624,4474544578161524,2020-02-21,"【英国拒录及选校】Cook哥您好，我想投一下稿，感谢Offer：UCLMScGlobalgovernanceandethics12/23-2/7（系统卡了2.15才查到）；格拉斯哥大学IntMglobalmarkets，localcreativities12/23-2/7IntMCentral&EastEuropean,Russian&EurasianStudies12/15-2/6谢菲尔德大学IPE（已经在收到的第二天decline）12月中下旬-2/6拒：爱丁堡大学Internationaldevelopment12/15左右-1/31等：巴黎政治学院12/17左右-2/10材料admissible-等隆德大学等4.3结果4.3-4.6奖学金结果BG：TOP1298586.7三段实习国关相关专业想读两年制的硕士，目前格拉和在等的两所都是两年制，但是UCL排名很吸引人。听说很多企业并不看重专业，只卡排名，所以在UCL和格拉之间纠结。请大家提供一点意见，感谢！"
1824301624,4474543106657451,2020-02-21,【LSE】学生：Cook叔，想请您帮忙投稿问一下有没有已经进了LSE，但是想转到其他专业的朋友大家一起交流一下希望所有人都能读到想去的专业
1824301624,4474541969673750,2020-02-21,【二硕申请】学生：想问问大家关于二硕的看法：本科双非财经20fall，现在录取到UCL的比较商务经济学；未来想留英或者去港深从事金融/咨询类工作；一硕毕业后想继续深造，求问二硕申请到LBS/HEC/港大的金融相关专业现实吗，需要做什么样的准备？读二硕的决定性价比高吗？希望大家可以提供一些建议
1824301624,4474540824094421,2020-02-21,【英国Offer生物类】bg：普通211边缘专业生物工程，均分81，雅思7（6）之前报过谢菲1.15Newcastle2.14伯明翰申请时间都是11.18，专业都是bioinformatics，曼大bioinformaticsandsystemsbiology进waitlist了。应该会去谢菲，想求小伙伴！
1824301624,4474542125126955,2020-02-21,【英国申请设计类】Cook叔设计类投稿攒人品BG211院校数字媒体艺术均分84.7雅思7（5.5）rej:GSAServicedesign12.17-1.30UALLCCUserexperiencedesign12.16-2.3UALLCCServicedesign12.16-1.16offer:拉夫堡Userexperiencedesign12.16-1.3金匠ExpandedPractice12.16-1.23通知面试-2.19面-2.20offer等：ECADesignInformatics（12.15-）金匠UXengineering（2.8加申）UALLCCSocialinnovation（2.8加申）今年真的太难了...等爱宝等到头皮发麻。顺便问下，以后比较愿意互联网公司做UX，金匠和拉夫堡选哪个呢....
1824301624,4474539926359590,2020-02-21,【英加Offer】Offer：英国uclconstructioneconomicswithmanagement华威WBSBusinessAnalyticsBusinesswithconsulting加拿大女王史密斯商学院internationalbusiness和法国Essecmasterinmanagement双学位带奖IVEY商学院internationalbusiness带奖康考迪亚Economics拒信：爱宝BAICESBLSElede&mUBCBG国内20+985经济专业加权89.23雅思7G690台湾交换一学期达沃斯志愿者美国志愿者华威夏令营大创一篇论文在投一篇奖学金数模商务谈判比赛获奖若干和世界五百强实习一段
1824301624,4474539318476880,2020-02-21,【英荷Offer】Cook叔，帮男票报拒录攒rpbg：985top20左右自动化gpa3.72录：tudsignal&system12.21-2.19kclai10.22-11.9con85拒：uclcgvi11.6-2.4无理由拒bristolee10.12左右-11.22拒竞争激烈等：ic、ucl的第二专业、kth、epfl
1824301624,4474536521602060,2020-02-21,【英国拒信运筹类】爱大ords拒信台本应数90.8排名1/77专业分94提前一年毕业，法国某pde强项目全奖纯数硕士（pde方向），纯数读不下去成绩不好（m1低空飘过）。无雅无G，本科学过CspssRpython还有datamining的课程。想问argue有机会吗？因为我们这个项目pde竞争真的很大
1824301624,4474537771018876,2020-02-21,【新加坡Offer】来的新加坡国立的金融工程的offertop10物理本科均分84雅思7gmat680无面录毕业后在互联网公司当过一年码农timeline1.15投2.20发offer没有面试1.16和1.20推荐信上传还有求建议这个要3.5之前确认，要再等一下ntu的嘛，ntu的mfe也是同样时间投的，现在完全没有动静哦对了，之前还申过港前三的金融和ba，港中文面试过但应该是默拒了，其他的都没有消息应该是全部默拒了
1824301624,4474536957586545,2020-02-21,【英国申请】来报个拒录纪念一下艰难的申请季拒：ICSM10.23申-10.30面-1.17拒ICMGT10.23申-1.28拒录：KCLFA10.23申-1.17录UCLBA11.6申-11.29面-2.11录UCLipp1.17申-2.19录等：11.6申-11.14面-2.8wl最后决定去uclba了希望一切顺利啦～本科：985国贸87.57107（6）2论文2水实习
1824301624,4474539201117719,2020-02-21,【英国申请】老师好，我来分享一下我的录取情况申请了诺丁汉AF已被拒，理由成绩不够。被约克大学金融与计量经济拒了，理由相关课程分数不够，估计是我数学两学期60分的缘故，我计量经济有87分。拿到了纽卡斯尔国际经济与金融的录取，con82，拿到了卡迪夫大学金融专业录取，con85，拿到了利物浦大学AF录取，con82.本人专业是金融工程，在读学校是二本末流，网排貌似500多。成绩单上大一到大三的成绩单上gpa84.2，均分85，大四上的成绩有88分，成绩单还没更新。雅思6.5（6.0）。三段金融基层实习。现打算研究生毕业后可以留英工作一两年，长期发展还是在国内的。目前最可能去纽卡读。希望有同学可以拉我进学校群让我纠结一下去哪一间啊，谢谢！
1824301624,4474535644440018,2020-02-21,【求GAP建议】学生：大家好，不知道有没有更好的选择现在不知道要不要gap有点不甘心因为当时投kcl时候ps和cv都没有改直接是中介模版交上去的当时也没考g补上去kcl说gmat不需要所以感觉自己后面改的努力还有考g都白费了所以哎有点伤心吧（我g考了五次太菜了）
1824301624,4474533895524138,2020-02-21,【英爱Offer】Offer：爱尔兰ucd的cs(conversion)和格拉斯哥softwaredevelopment的offer，ucd的课程设置更喜欢，格大的排名更好，比较纠结，想求一个选校建议，谢谢！双非均分85
1824301624,4474533589187776,2020-02-21,【英国语言班难度评价】第十四期：诺丁汉大学语言班别蹲，评论区留给读过诺丁汉大学语言班的同学~往期：微博正文
1824301624,4474527062570409,2020-02-21,【英国Offer药学】offer：uclpharmaceuticsbg：cpu均分85，两篇论文加一个大创，tl：11.04～2.20，还以为这么久没消息凉凉了
1824301624,4474537968036480,2020-02-21,【英澳申请】Cook叔，投一个拒录情况。拒：华威economics和economics(finance)格拉qf和frmkclEF和finance（ap）曼大qf爱宝br录：hkustecon悉尼commerce等：华威ppm曼大df爱宝econ（fin）杜伦finhkufin和econbg：双非网排110+，金融，均分86+雅7.5(6)g710。被拒的怀疑人生...想问一下选校，ust的econ怎么样？如果华威曼大杜伦来了，应该怎么选？
1824301624,4474478224980862,2020-02-21,【曼大宿舍】学生：叔！求助！能麻烦帮忙问下大家关于曼大的宿舍嘛？我是2020edu专业的上课主要在universityplace和教育院看了一下宿舍比较纠结pg和校外wp求一下pgclassic和wpsilver的住宿体验然后求室友！一起租ensuite共同厨房！谢谢谢谢
1824301624,4474470675124306,2020-02-21,【英国Offer法学类】报个录取供大家参考格拉斯哥大学CorporateandFinanciallawtl11月到现在bg：网排200双非一本绩点很低不到3.2雅思7（6）有两篇省刊论文一个国家级大创负责人一堆志愿者还收到了利兹跟港中文的录取已经交了港中文的留位费啦
1824301624,4474534092707506,2020-02-21,【美国Offer】Cook老师报一个翻译offer蒙特雷MIISTLM翻译与本地化管理bg中流985三维：90/100/320分享一下面经：1.自我介绍2.为什么想申请这个项目3.说三个能让你standout的品质4.接下来就是面试官给我介绍这个项目，并问我有没有什么问题想问TL:2019.10.31-2019.12.19面试-2020.1.7下offer（含24000美金奖学金）
1824301624,4474534969250918,2020-02-21,【英国Offer】2020fall跨专业申请，报下offer，顺便想问问选校意见，谢谢大家~双非会计82无雅思申请offer:布里斯托国际关系11月21日-12月18日雅思6.5（6.5）押金1500by8.1杜伦国际关系（东亚）11月27日-2月18日雅思7（6.5）押金1000by3.30拒信：爱丁堡华威（竞争太激烈）还在等曼大回复在杜伦和布里斯托中纠结，目前押金还没交，不知道一般这种情况是不是先建议把押金交掉？布大排名靠前些，而且城市大，交通便捷。但优势是工科，不是我这个专业。杜伦专业是我喜欢的东亚方向，而且学校整体好像以文科见长，学院制也蛮特别的。但学校排名不在前50，回国找工作会不会有点吃亏，且地方偏。
1824301624,4474473195113120,2020-02-21,"【英国Offer传媒类】求个择校/加申建议~目前最纠结这三个：拉夫堡：creativeandcultureindustries纽卡：art,businessandcreativity金匠：brands,communicationandculture除此之外还有卡迪夫威敏南安的offer暂不作考虑。想去金匠，专业也很喜欢，唯一担心回国认可度(而且本身本科院校背景就不咋好)。然后格拉文创的offer也没来我窒息了，总之emm申请季不是很满意的样子...想蹲个加申建议，不知道会不会太晚。bg：二本新闻学+211数媒双学位。Gpa3.5，无雅。2份省级电视台实习+1份水实习/台湾半年交换/两个大创/一篇论文/校内学生会、志愿者等小奖。"
1824301624,4474523846189019,2020-02-21,"这个月微博消息看久了，发现很多应该是""情况说明""，解读，澄清，通报更正的消息，一律都是说辟谣这个词，不知道是中文基础词汇贫乏还是辟谣这个词更吸引注意力。得到一个消息，不偏信，盲信和盲从，先打个问号，保持合理的怀疑，而不是上来主观否定，然后想杠的话，得根据客观证据和逻辑来杠，而不是情绪。敢于质疑，但不是乱扣帽子和比大小声，帽子想扣，也得基于事实和逻辑，当然也得遵守法律。尊重别人质疑的权力，能沟通就沟通，胡搅蛮缠的，闪人就是，因为总有逻辑不是很好的杠精。英语系的大学写论文的时候，把这个能力叫CriticalThinking，最准确的理解应该是独立思考的能力，也可以理解是会讲道理，讲证据和讲逻辑的杠精。"
1824301624,4474526626322111,2020-02-21,【英瑞Offer】学生：崔叔好！我去年11月收到了IC的offer，今年又收到ETH的CS专业，最近才知道有些小伙伴找不到组织或没有咨询的入口，所以自报家门希望能为需要的朋友提供帮助情况如下：本科211，CS专业均分91国家奖学金，国际类大赛铜牌，国家级项目一等奖一个横向科研项目，一个全国大创项目担任负责人两次互联网公司的实习，两次国家级数模大赛一次美赛，多次项目实践和软件开发经历英国剑桥大学的交换生经历，取得剑桥大学认证的考试成绩单达higherstandard语言要求原本是20年拿到国内top10优营的保研选手，因此在如何抉择保研与出国读研之间徘徊了许久，有了很多自己的思考，如遇到相似问题的学弟学妹们也欢迎一起交流哦～谢谢崔叔麻烦啦
1824301624,4474445508856642,2020-02-21,【英港申请】报下拒录，顺便求个选校建议&求加kings和爱宝offerholder群～录：Kingsecon&fin11.18-11.20推荐信齐-2.13offer爱丁堡ibem11.25-12.4推荐信齐-2.18offer港科技econ11.8-12.16offer布里斯托ib11.25-12.16offer已过期利兹econ&fin11.24-1.15拒并发econoffer利兹ib11.24-1.16offer拒：UCLcbe11.20-11.25推荐信齐-12.21无理由模板拒等：曼大ib2.13寄信说延到3.13前出结果杜伦ib港中文econ11.8-1.14面试-无消息bg：台本经济，均分94.79，gpa4.0/4.0，专业第一，雅思7（6.5），gmat考太低了没交，几个学校奖学金，实习银行一段证券公司一段。想求问大家建议kingsef，爱宝ibem，港科技econ怎么选另外出于个人爱好很喜欢杜伦，想再等等杜伦
1824301624,4474448050325682,2020-02-21,【留学】实际咨询中，对于留学申请新手，感觉有几种问题很难回答，一种是问去哪个国家或哪个学校或哪个专业好就业的，我觉得这和问自己好不好找对象是一回事，都是看个人硬件和一点运气的，不是简单读了哪个学位就可以找到一份事少钱多离家近的工作，另外定校高低的问题，最好自己问问学长学姐的走向，查查网络的拒录信息，自己要能获取信息量，不是中介给你一个都是冲刺的方案就是定校合理，有梯度的方案就是定校偏低，还有雅思完全没接触过，上来就说雅思7分+没问题的，我相信你英语很好，但临时决定出国，直接就框定世界前50录不了的话，就不出国了，因为觉得浪费钱，那我觉得考研，考公，直接工作，都是出路，留学的钱给自己房子交个首付都行，不然到时候万一回国收入达不到预期，心理想不开也会不平衡。一点观察，不一定对，不喜勿喷~
1824301624,4474460608783557,2020-02-21,【英国OfferTESOL】想求一个选校建议1.爱丁堡Tesol2.爱丁堡LanguageEducation3.爱丁堡TranslationStudies4.曼彻斯特TranslationandInterpretingStudies爱大和曼大的翻译偏笔译和理论一些bg双非一本均分90合格语言成绩没有特别的专业偏好，如果非选一个可能喜欢翻译稍微多一点吧，但是个人能力不太够且对翻译前景有点迷茫真诚求一个选校建议，谢谢！希望大家都能收到甜甜的offer！
1824301624,4474463124606818,2020-02-21,【英港offer经济类】offer：QueenMaryinternationalBusinessBristolecon&financeGlasgowglobalecon伯明翰internationalecon港科大econrej：kclucl等：华威（顺便求小伙伴们给个建议）bg：top10985，雅思7（6），gpa3.34，无奖学金和竞赛奖项，MBB、事务所实习，一篇核心期刊论文，志愿社会实践社团等等都有。
1824301624,4474429482597347,2020-02-21,gapyear实用干货帖，感谢投稿！~
1824301624,4474425950519198,2020-02-21,【英港申请】想求个选校建议bg:211ACCA法国高商交换4个月国奖安永工作半年7.5(6)g及格线offer:WBSBA&HKUSTfintech感谢，顺便求个fintech录取群
1824301624,4474429784704194,2020-02-21,【英国OfferTESOL】背景师范类211雅思6.5/6英语专业绩点87.43/86.72收到的五个offer华威tesolKCLappliedlinguisticsandEnglishLanguageTeaching（该专业要求三年工作经验，我无经验被录）墨尔本大学AL兰卡斯特ALandtesol伯明翰AL两个rejUCLAL和布里斯托tesol就差爱大AL了，心心念念本科期间，一次国际志愿者，国奖省奖志愿3，校奖七七八八。想问问爱丁堡AL的录取情况和kcl该专业的就读体验万分感谢！
1824301624,4474430858391922,2020-02-21,【英国Offer-统计】报offer加院校求助。本科双非400多名，统计专业，均分82多拿到的offer约克大学统计与计算金融6（5.5）卡迪夫大学运筹学与统计应用6.5（5.5）拒信诺丁汉大学核心课程利兹大学核心课程还在等南安应用统计拿到offer的应该去哪个呢？
